"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comments","trialNum","swatch","response","responseCoded","rt","country"
"1388","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","",44,"BI2A00028","maybe no",-1,690,"india"
"1389","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","",45,"BI2A00011","maybe no",-1,724,"india"
"1390","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","",46,"BI2A00001","maybe no",-1,772,"india"
"1391","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","",47,"BI2A00041","maybe no",-1,820,"india"
"1392","animal","A1Y4B2KZ66MJA0","college_some",NA,"asian_southAsian","male",30,"hinduism","",48,"BI2A00033","maybe no",-1,548,"india"
"1393","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",1,"BI2A00038","definitely no",-3,33251,"india"
"1394","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",2,"BI2A00046","definitely no",-3,19985,"india"
"1395","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",3,"BI2A00032","definitely no",-3,5411,"india"
"1396","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",4,"BI2A00004","equally yes/no",0,11818,"india"
"1397","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",5,"BI2A00018","definitely no",-3,2842,"india"
"1398","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",6,"BI2A00001","probably yes",2,2047,"india"
"1399","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",7,"BI2A00013","definitely yes",3,1349,"india"
"1400","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",8,"BI2A00044","definitely yes",3,1991,"india"
"1401","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",9,"BI2A00047","definitely yes",3,943,"india"
"1402","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",10,"BI2A00019","maybe no",-1,3048,"india"
"1403","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",11,"BI2A00037","maybe no",-1,1253,"india"
"1404","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",12,"BI2A00017","definitely no",-3,3147,"india"
"1405","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",13,"BI2A00016","definitely no",-3,1628,"india"
"1406","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",14,"BI2A00015","maybe yes",1,3314,"india"
"1407","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",15,"BI2A00005","definitely yes",3,1218,"india"
"1408","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",16,"BI2A00025","definitely yes",3,1370,"india"
"1409","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",17,"BI2A00029","definitely no",-3,1887,"india"
"1410","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",18,"BI2A00043","definitely no",-3,1115,"india"
"1411","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",19,"BI2A00036","definitely no",-3,1857,"india"
"1412","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",20,"BI2A00028","definitely no",-3,1077,"india"
"1413","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",21,"BI2A00031","definitely no",-3,1378,"india"
"1414","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",22,"BI2A00011","definitely yes",3,1598,"india"
"1415","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",23,"BI2A00040","definitely yes",3,2614,"india"
"1416","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",24,"BI2A00041","definitely yes",3,1328,"india"
"1417","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",25,"BI2A00009","definitely yes",3,4238,"india"
"1418","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",26,"BI2A00012","definitely no",-3,1964,"india"
"1419","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",27,"BI2A00021","definitely no",-3,1336,"india"
"1420","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",28,"BI2A00024","maybe yes",1,4705,"india"
"1421","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",29,"BI2A00003","maybe yes",1,950,"india"
"1422","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",30,"BI2A00026","definitely no",-3,1669,"india"
"1423","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",31,"BI2A00006","definitely yes",3,1467,"india"
"1424","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",32,"BI2A00033","maybe no",-1,1899,"india"
"1425","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",33,"BI2A00027","definitely no",-3,3519,"india"
"1426","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",34,"BI2A00023","definitely no",-3,2810,"india"
"1427","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",35,"BI2A00042","definitely no",-3,1166,"india"
"1428","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",36,"BI2A00008","definitely yes",3,1634,"india"
"1429","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",37,"BI2A00048","definitely yes",3,1468,"india"
"1430","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",38,"BI2A00014","probably no",-2,1633,"india"
"1431","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",39,"BI2A00022","definitely no",-3,1737,"india"
"1432","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",40,"BI2A00007","probably yes",2,1441,"india"
"1433","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",41,"BI2A00010","definitely no",-3,2539,"india"
"1434","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",42,"BI2A00035","definitely no",-3,1145,"india"
"1435","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",43,"BI2A00030","definitely no",-3,1020,"india"
"1436","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",44,"BI2A00039","definitely no",-3,1869,"india"
"1437","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",45,"BI2A00020","maybe yes",1,2698,"india"
"1438","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",46,"BI2A00002","probably no",-2,3160,"india"
"1439","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",47,"BI2A00034","definitely no",-3,5330,"india"
"1440","animal","A3ONNZYEBQBVH1","grad_degree",NA,"asian_otherAsian","male",21,"hinduism","",48,"BI2A00045","definitely no",-3,2132,"india"
"1441","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",1,"BI2A00038","definitely yes",3,5534,"india"
"1442","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",2,"BI2A00011","definitely yes",3,18363,"india"
"1443","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",3,"BI2A00003","definitely yes",3,28245,"india"
"1444","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",4,"BI2A00031","definitely yes",3,13469,"india"
"1445","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",5,"BI2A00021","maybe yes",1,54196,"india"
"1446","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",6,"BI2A00017","probably yes",2,12726,"india"
"1447","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",7,"BI2A00025","probably yes",2,112464,"india"
"1448","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",8,"BI2A00006","probably yes",2,271,"india"
"1449","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",9,"BI2A00035","probably yes",2,247,"india"
"1450","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",10,"BI2A00028","probably yes",2,2709,"india"
"1451","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",11,"BI2A00037","probably yes",2,1014,"india"
"1452","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",12,"BI2A00034","probably yes",2,1622,"india"
"1453","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",13,"BI2A00012","probably yes",2,381,"india"
"1454","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",14,"BI2A00030","probably yes",2,230,"india"
"1455","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",15,"BI2A00005","probably yes",2,229,"india"
"1456","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",16,"BI2A00024","probably yes",2,223,"india"
"1457","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",17,"BI2A00007","probably yes",2,255,"india"
"1458","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",18,"BI2A00014","probably yes",2,204,"india"
"1459","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",19,"BI2A00016","probably yes",2,214,"india"
"1460","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",20,"BI2A00004","probably yes",2,495,"india"
"1461","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",21,"BI2A00041","probably yes",2,262,"india"
"1462","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",22,"BI2A00013","probably yes",2,285,"india"
"1463","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",23,"BI2A00020","probably yes",2,279,"india"
"1464","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",24,"BI2A00001","probably yes",2,270,"india"
"1465","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",25,"BI2A00033","probably yes",2,255,"india"
"1466","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",26,"BI2A00008","probably yes",2,277,"india"
"1467","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",27,"BI2A00042","probably yes",2,244,"india"
"1468","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",28,"BI2A00029","probably yes",2,254,"india"
"1469","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",29,"BI2A00043","probably yes",2,219,"india"
"1470","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",30,"BI2A00039","probably yes",2,262,"india"
"1471","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",31,"BI2A00023","probably yes",2,263,"india"
"1472","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",32,"BI2A00018","probably yes",2,230,"india"
"1473","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",33,"BI2A00022","probably yes",2,262,"india"
"1474","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",34,"BI2A00047","probably yes",2,221,"india"
"1475","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",35,"BI2A00045","probably yes",2,286,"india"
"1476","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",36,"BI2A00044","probably yes",2,270,"india"
"1477","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",37,"BI2A00036","probably yes",2,2542,"india"
"1478","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",38,"BI2A00027","probably yes",2,288,"india"
"1479","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",39,"BI2A00009","probably yes",2,238,"india"
"1480","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",40,"BI2A00026","probably yes",2,246,"india"
"1481","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",41,"BI2A00019","probably yes",2,263,"india"
"1482","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",42,"BI2A00048","probably yes",2,237,"india"
"1483","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",43,"BI2A00015","probably yes",2,245,"india"
"1484","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",44,"BI2A00046","probably yes",2,278,"india"
"1485","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",45,"BI2A00002","probably yes",2,301,"india"
"1486","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",46,"BI2A00040","probably yes",2,280,"india"
"1487","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",47,"BI2A00032","probably yes",2,293,"india"
"1488","animal","A3PVYRGWJNP4J3","college_some",NA,"white","male",NA,"hinduism","ya good survey",48,"BI2A00010","maybe yes",1,885,"india"
"1489","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",1,"BI2A00008","definitely yes",3,123801,"india"
"1490","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",2,"BI2A00002","definitely yes",3,112,"india"
"1491","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",3,"BI2A00030","definitely yes",3,39127,"india"
"1492","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",4,"BI2A00026","definitely yes",3,5806,"india"
"1493","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",5,"BI2A00036","definitely yes",3,22293,"india"
"1494","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",6,"BI2A00004","definitely yes",3,30507,"india"
"1495","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",7,"BI2A00040","definitely yes",3,5276,"india"
"1496","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",8,"BI2A00007","definitely no",-3,39736,"india"
"1497","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",9,"BI2A00046","definitely no",-3,1988,"india"
"1498","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",10,"BI2A00039","definitely no",-3,124,"india"
"1499","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",11,"BI2A00032","definitely no",-3,1521,"india"
"1500","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",12,"BI2A00018","definitely no",-3,3628,"india"
"1501","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",13,"BI2A00016","definitely yes",3,2805,"india"
"1502","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",14,"BI2A00015","definitely yes",3,8394,"india"
"1503","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",15,"BI2A00011","definitely yes",3,3436,"india"
"1504","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",16,"BI2A00020","definitely yes",3,2027,"india"
"1505","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",17,"BI2A00003","definitely yes",3,9373,"india"
"1506","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",18,"BI2A00037","definitely yes",3,2825,"india"
"1507","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",19,"BI2A00006","definitely yes",3,5092,"india"
"1508","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",20,"BI2A00043","definitely yes",3,213,"india"
"1509","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",21,"BI2A00014","definitely no",-3,26714,"india"
"1510","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",22,"BI2A00013","definitely yes",3,20949,"india"
"1511","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",23,"BI2A00001","definitely yes",3,7162,"india"
"1512","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",24,"BI2A00009","definitely yes",3,4047,"india"
"1513","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",25,"BI2A00017","definitely no",-3,9322,"india"
"1514","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",26,"BI2A00024","definitely yes",3,4766,"india"
"1515","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",27,"BI2A00010","definitely yes",3,8180,"india"
"1516","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",28,"BI2A00034","definitely yes",3,1266,"india"
"1517","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",29,"BI2A00023","definitely yes",3,8927,"india"
"1518","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",30,"BI2A00027","definitely no",-3,2771,"india"
"1519","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",31,"BI2A00042","definitely no",-3,963,"india"
"1520","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",32,"BI2A00047","definitely no",-3,837,"india"
"1521","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",33,"BI2A00048","definitely yes",3,1971,"india"
"1522","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",34,"BI2A00035","definitely yes",3,150,"india"
"1523","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",35,"BI2A00033","definitely yes",3,766,"india"
"1524","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",36,"BI2A00028","definitely yes",3,781,"india"
"1525","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",37,"BI2A00005","definitely no",-3,9277,"india"
"1526","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",38,"BI2A00019","definitely yes",3,5815,"india"
"1527","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",39,"BI2A00031","definitely yes",3,1133,"india"
"1528","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",40,"BI2A00022","definitely no",-3,4415,"india"
"1529","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",41,"BI2A00041","definitely no",-3,1012,"india"
"1530","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",42,"BI2A00038","definitely yes",3,2476,"india"
"1531","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",43,"BI2A00025","definitely no",-3,6768,"india"
"1532","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",44,"BI2A00021","definitely no",-3,3447,"india"
"1533","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",45,"BI2A00045","definitely no",-3,1108,"india"
"1534","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",46,"BI2A00012","definitely yes",3,3628,"india"
"1535","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",47,"BI2A00029","definitely yes",3,1253,"india"
"1536","animal","AP9V6D1JRAUCP","college_bachDegree",NA,"asian_southAsian","male",36,"hinduism","Nice",48,"BI2A00044","definitely yes",3,908,"india"
"1537","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",1,"BI2A00047","maybe no",-1,74562,"india"
"1538","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",2,"BI2A00024","maybe no",-1,5277,"india"
"1539","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",3,"BI2A00001","maybe yes",1,2853,"india"
"1540","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",4,"BI2A00027","equally yes/no",0,1735,"india"
"1541","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",5,"BI2A00037","equally yes/no",0,4359,"india"
"1542","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",6,"BI2A00013","maybe yes",1,2360,"india"
"1543","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",7,"BI2A00018","probably yes",2,1320,"india"
"1544","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",8,"BI2A00007","equally yes/no",0,5001,"india"
"1545","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",9,"BI2A00023","maybe yes",1,1317,"india"
"1546","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",10,"BI2A00012","equally yes/no",0,3426,"india"
"1547","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",11,"BI2A00010","maybe no",-1,2608,"india"
"1548","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",12,"BI2A00041","maybe no",-1,1071,"india"
"1549","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",13,"BI2A00046","equally yes/no",0,1810,"india"
"1550","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",14,"BI2A00020","definitely yes",3,4116,"india"
"1551","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",15,"BI2A00017","definitely yes",3,1071,"india"
"1552","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",16,"BI2A00030","definitely yes",3,4004,"india"
"1553","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",17,"BI2A00002","maybe yes",1,2633,"india"
"1554","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",18,"BI2A00021","maybe yes",1,4227,"india"
"1555","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",19,"BI2A00029","maybe yes",1,3726,"india"
"1556","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",20,"BI2A00003","maybe yes",1,1743,"india"
"1557","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",21,"BI2A00034","maybe yes",1,1854,"india"
"1558","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",22,"BI2A00032","maybe yes",1,1570,"india"
"1559","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",23,"BI2A00014","probably yes",2,1387,"india"
"1560","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",24,"BI2A00031","maybe yes",1,1071,"india"
"1561","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",25,"BI2A00026","maybe yes",1,2365,"india"
"1562","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",26,"BI2A00015","equally yes/no",0,1377,"india"
"1563","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",27,"BI2A00033","maybe yes",1,904,"india"
"1564","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",28,"BI2A00016","maybe yes",1,1775,"india"
"1565","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",29,"BI2A00043","equally yes/no",0,1508,"india"
"1566","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",30,"BI2A00044","maybe yes",1,1264,"india"
"1567","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",31,"BI2A00038","probably no",-2,2425,"india"
"1568","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",32,"BI2A00039","probably no",-2,1199,"india"
"1569","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",33,"BI2A00040","probably no",-2,1913,"india"
"1570","animal","A130V7ERVRCTP4","grad_degree",NA,"asian_southAsian","male",34,"hinduism","",34,"BI2A00035","probably no",-2,1631,"india"
